# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,1820,0:14.583.892,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 F5 0D 87 0D 60 00 00 00*
0,1821,0:14.600.114,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1822,0:14.600.185,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1823,0:14.600.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1824,0:14.600.308,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 0B 0E 99 0D 60 00 00 00*
0,1825,0:14.616.615,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1826,0:14.616.686,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1827,0:14.616.737,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1828,0:14.616.809,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 20 0E AA 0D 60 00 00 00*
0,1829,0:14.633.115,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1830,0:14.633.186,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1831,0:14.633.237,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1832,0:14.633.309,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 34 0E BB 0D 60 00 00 00*
0,1833,0:14.651.202,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1834,0:14.651.273,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1835,0:14.651.324,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1836,0:14.651.395,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 49 0E CE 0D 5A 00 00 00*
0,1837,0:14.667.718,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1838,0:14.667.790,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1839,0:14.667.841,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1840,0:14.667.912,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 60 0E E4 0D 5A 00 00 00*
0,1841,0:14.684.196,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1842,0:14.684.267,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1843,0:14.684.318,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1844,0:14.684.390,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 76 0E FA 0D 61 00 00 00*
0,1845,0:14.700.705,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1846,0:14.700.776,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1847,0:14.700.827,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1848,0:14.700.899,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 0E 0E 0E 61 00 00 00*
0,1849,0:14.717.188,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1850,0:14.717.260,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1851,0:14.717.311,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1852,0:14.717.382,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 9C 0E 23 0E 61 00 00 00*
0,1853,0:14.733.692,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1854,0:14.733.763,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1855,0:14.733.815,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1856,0:14.733.886,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 B0 0E 39 0E 5C 00 00 00*
0,1857,0:14.750.163,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1858,0:14.750.234,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1859,0:14.750.285,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1860,0:14.750.356,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 C7 0E 52 0E 62 00 00 00*
0,1861,0:14.766.662,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1862,0:14.766.734,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1863,0:14.766.785,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1864,0:14.766.856,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 DE 0E 6E 0E 62 00 00 00*
0,1865,0:14.783.254,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1866,0:14.783.325,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1867,0:14.783.376,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1868,0:14.783.448,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 F0 0E 84 0E 62 00 00 00*
0,1869,0:14.799.667,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1870,0:14.799.738,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1871,0:14.799.789,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1872,0:14.799.860,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 02 0F 9A 0E 55 00 00 00*
0,1873,0:14.817.803,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1874,0:14.817.875,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1875,0:14.817.926,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1876,0:14.817.997,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 13 0F AF 0E 50 00 00 00*
0,1877,0:14.834.333,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1878,0:14.834.405,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1879,0:14.834.456,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1880,0:14.834.527,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 27 0F C5 0E 50 00 00 00*
0,1881,0:14.850.824,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1882,0:14.850.896,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1883,0:14.850.947,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1884,0:14.851.018,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 3B 0F D9 0E 50 00 00 00*
0,1885,0:14.867.298,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1886,0:14.867.369,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1887,0:14.867.420,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1888,0:14.867.492,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 0F EA 0E 47 00 00 00*
0,1889,0:14.883.799,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1890,0:14.883.870,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1891,0:14.883.922,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1892,0:14.883.993,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 5E 0F F7 0E 41 00 00 00*
0,1893,0:14.900.298,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1894,0:14.900.369,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1895,0:14.900.420,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1896,0:14.900.491,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 6D 0F 03 0F 3B 00 00 00*
0,1897,0:14.916.770,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1898,0:14.916.841,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1899,0:14.916.892,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1900,0:14.916.964,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 7C 0F 0E 0F 34 00 00 00*
0,1901,0:14.933.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1902,0:14.933.308,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1903,0:14.933.359,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1904,0:14.933.430,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8B 0F 17 0F 2A 00 00 00*
0,1905,0:14.949.742,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1906,0:14.949.813,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1907,0:14.949.864,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1908,0:14.949.936,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 9B 0F 1E 0F 2A 00 00 00*
0,1909,0:14.966.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1910,0:14.966.308,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1911,0:14.966.359,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1912,0:14.966.430,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 A7 0F 23 0F 21 00 00 00*
0,1913,0:14.984.377,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1914,0:14.984.449,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,1915,0:14.984.500,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1916,0:14.984.571,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B1 0F 27 0F 1C 00 00 00*
0,1917,0:15.000.865,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1918,0:15.000.936,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1919,0:15.000.987,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1920,0:15.001.059,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 BA 0F 29 0F 17 00 00 00*
0,1921,0:15.017.319,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1922,0:15.017.390,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1923,0:15.017.441,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1924,0:15.017.513,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 C2 0F 2B 0F 17 00 00 00*
0,1925,0:15.033.815,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1926,0:15.033.886,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1927,0:15.033.937,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1928,0:15.034.009,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 C8 0F 2C 0F 0F 00 00 00*
0,1929,0:15.050.284,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1930,0:15.050.355,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1931,0:15.050.406,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1932,0:15.050.477,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 CD 0F 2C 0F 0F 00 00 00*
0,1933,0:15.066.754,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1934,0:15.066.826,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1935,0:15.066.877,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1936,0:15.066.948,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 D2 0F 2C 0F 0A 00 00 00*
0,1937,0:15.083.247,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1938,0:15.083.318,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1939,0:15.083.370,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1940,0:15.083.441,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 D6 0F 2C 0F 0A 00 00 00*
0,1941,0:15.099.745,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1942,0:15.099.816,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1943,0:15.099.867,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1944,0:15.099.939,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 D9 0F 2C 0F 0A 00 00 00*
0,1945,0:15.150.778,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1946,0:15.150.849,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1947,0:15.150.900,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1948,0:15.150.971,325.400 us,11 B,,SP,4B,Read Transaction,01 30 15 D9 0F 2C 0F 0A 00 00 00*
0,1949,0:15.561.578,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1950,0:15.561.650,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1951,0:15.561.701,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1952,0:15.561.772,322.000 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 02 01 16 00 00 00*
0,1953,0:16.722.874,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1954,0:16.722.946,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1955,0:16.722.997,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1956,0:16.723.068,322.100 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 00 16 00 00 00*
0,1957,0:17.884.307,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1958,0:17.884.378,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1959,0:17.884.429,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1960,0:17.884.501,322.000 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,1961,0:19.045.733,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1962,0:19.045.805,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1963,0:19.045.856,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1964,0:19.045.927,321.200 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 00 16 00 00 00*
0,1965,0:20.207.091,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1966,0:20.207.163,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1967,0:20.207.214,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1968,0:20.207.285,321.500 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,1969,0:21.368.268,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1970,0:21.368.340,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1971,0:21.368.391,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1972,0:21.368.462,322.200 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,1973,0:22.529.475,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1974,0:22.529.475,,,,,,Capture stopped,[08/03/23 12:18:29]
